10.152.9.8 [12/Jun/2014:15:41:01 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][34 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][32 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][34 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][30 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][36 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][31 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][36 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][32 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][38 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][30 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][37 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][35 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:02 +0000][32 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][30 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][32 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][39 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][37 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][47 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][34 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][30 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][32 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][32 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][30 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][37 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][41 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][34 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][32 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:03 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][27 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][30 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][36 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][27 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][33 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][43 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][57 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][63 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][61 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][70 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:04 +0000][32 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][34 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][33 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][33 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][35 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--23]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][33 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][30 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][31 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][30 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][27 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][30 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:05 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][39 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][27 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][31 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][27 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][30 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][41 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][30 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][37 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][30 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][33 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:06 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][45 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][29 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][31 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][33 ms] "GET /identity/api/authorization/permissions/?limit=2147483647 HTTP/1.1" 200 7228 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][35 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][47 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:07 +0000][36 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][47 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][36 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][42 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][31 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][37 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][43 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][27 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][36 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][45 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][39 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][41 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][44 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][37 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][37 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][47 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:08 +0000][32 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:09 +0000][40 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:09 +0000][48 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:09 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:09 +0000][37 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:09 +0000][48 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:09 +0000][34 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][1022 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][44 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][27 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][38 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][45 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][29 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][36 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][43 ms] "GET /identity/api/authorization/roles/extensions/ HTTP/1.1" 200 19425 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][28 ms] "GET /identity/api/authorization/tenants/vsphere.local/scopes/ HTTP/1.1" 200 373 [tomcat-http--39]
10.152.9.8 [12/Jun/2014:15:41:10 +0000][35 ms] "GET /identity/api/authorization/roles/?%24filter=(type+eq+%27system%27+or+type+eq+%27tenant%27)&limit=2147483647 HTTP/1.1" 200 5508 [tomcat-http--39]
